"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","p_val_adj_plot","Significance","Assay","CellTypeDeep","Comparison"
3.37455383896719e-22,3.33382576322508,0.567,0.019,2.59347960739984e-17,"Zfp608-201",2.59347960739984e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.5709715809728e-22,2.95319191848467,0.567,0.019,2.74443449884084e-17,"Thoc2-201",2.74443449884084e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.72153539194022e-22,6.43552330356088,0.467,0.005,2.86014881012174e-17,"Ccdc88a-201",2.86014881012174e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.23068109475466e-22,2.97768739245004,0.567,0.019,3.25144764856275e-17,"Wdr91-201",3.25144764856275e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.24654041531464e-22,5.95275117014762,0.467,0.005,3.26363617078591e-17,"Siglec1-203",3.26363617078591e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.53588900826592e-22,5.53504049576864,0.467,0.005,3.48601213841269e-17,"Rcbtb2-209",3.48601213841269e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.53588900826592e-22,5.53504049576864,0.467,0.005,3.48601213841269e-17,"Rcbtb2-201",3.48601213841269e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.53588900826592e-22,5.53504049576864,0.467,0.005,3.48601213841269e-17,"Rcbtb2-218",3.48601213841269e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.70611072873025e-22,3.7876245169872,0.533,0.014,3.61683433945834e-17,"Sulf2-202",3.61683433945834e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.73610207532624e-22,2.80993630037172,0.567,0.019,3.63988388897123e-17,"Adam9-204",3.63988388897123e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.01077482357707e-22,2.94845088608386,0.567,0.019,3.85098088291192e-17,"Gpr137b-ps-201",3.85098088291192e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.24149529704138e-22,4.80624590458397,0.5,0.01,4.02829879558818e-17,"Rcbtb2-202",4.02829879558818e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.29549661991499e-22,4.26162416345896,0.533,0.014,4.06980097226947e-17,"Slc29a3-201",4.06980097226947e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.52619628318402e-22,3.99892086225434,0.467,0.005,4.24710289147824e-17,"Atp13a2-201",4.24710289147824e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.57703580716654e-22,4.47832925001668,0.5,0.01,4.28617509923977e-17,"Phldb1-201",4.28617509923977e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.57703580716654e-22,3.19674523939036,0.5,0.01,4.28617509923977e-17,"Cts3-202",4.28617509923977e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.61701211480397e-22,3.99379410472774,0.533,0.014,4.31689849071144e-17,"Ecm1-202",4.31689849071144e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.78885179948909e-22,4.88441847740755,0.633,0.039,4.44896416197934e-17,"Dst-215",4.44896416197934e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,4.01086466221635,0.467,0.005,4.53567106334912e-17,"Lonrf3-201",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,4.47705142453956,0.467,0.005,4.53567106334912e-17,"Col6a2-203",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,4.47705142453956,0.467,0.005,4.53567106334912e-17,"Col6a2-202",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,3.88566155572892,0.467,0.005,4.53567106334912e-17,"Fbn1-201",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,3.84809013055321,0.467,0.005,4.53567106334912e-17,"Snx30-201",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,4.11498470001531,0.467,0.005,4.53567106334912e-17,"Chaf1b-201",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,4.11498470001531,0.467,0.005,4.53567106334912e-17,"Chaf1b-202",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.90167208388519e-22,3.60568985546402,0.467,0.005,4.53567106334912e-17,"Slc27a1-205",4.53567106334912e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
6.70203841823258e-22,3.34224116461089,0.533,0.014,5.15078460594847e-17,"Col5a2-201",5.15078460594847e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
6.70203841823258e-22,2.85993522579356,0.533,0.014,5.15078460594847e-17,"Maff-203",5.15078460594847e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.10792139783179e-22,2.58825829871413,0.533,0.014,5.46272191108964e-17,"Loxl2-201",5.46272191108964e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.1453244547837e-22,4.23790504442957,0.5,0.01,5.49146765647946e-17,"Ncapd3-205",5.49146765647946e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.1453244547837e-22,4.23790504442957,0.5,0.01,5.49146765647946e-17,"Ncapd3-201",5.49146765647946e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.1453244547837e-22,3.84213914013174,0.5,0.01,5.49146765647946e-17,"Ppt1-203",5.49146765647946e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
7.60121441503513e-22,3.75389099481273,0.5,0.01,5.84183732653109e-17,"Cic-201",5.84183732653109e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
8.0858666092231e-22,2.31985390198795,0.5,0.01,6.21431192385232e-17,"Lox-201",6.21431192385232e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
8.0858666092231e-22,3.39342687426958,0.5,0.01,6.21431192385232e-17,"Pacc1-201",6.21431192385232e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
8.12213108384371e-22,3.96957410055804,0.6,0.029,6.24218262317724e-17,"Dnmt3a-218",6.24218262317724e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.10267107063301e-21,3.83734396848301,0.633,0.034,8.4744682462429e-17,"Psg16-201",8.4744682462429e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.11563496027257e-21,3.00839507944746,0.7,0.048,8.57410092367878e-17,"Atp6v1c1-201",8.57410092367878e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.24846883076418e-21,5.10686249330553,0.9,0.179,9.59498235195503e-17,"Lyz2-201",9.59498235195503e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.25139998035373e-21,3.16335068111721,0.667,0.043,9.61750940901053e-17,"Mtss1-201",9.61750940901053e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.28176253702882e-21,2.01432643732735,0.733,0.053,9.85085780208129e-17,"Ncf2-202",9.85085780208129e-17,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.35074016115288e-21,2.86747426028822,0.633,0.034,1.03809784345244e-16,"Cab39-202",1.03809784345244e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.37508337756936e-21,3.98056004559138,0.6,0.029,1.05680657899716e-16,"Vps13d-202",1.05680657899716e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
1.92457813368732e-21,2.8021132894036,0.633,0.034,1.47911527886405e-16,"Fndc3a-201",1.47911527886405e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.7144524878375e-21,3.17999545737527,0.6,0.029,2.08616531500263e-16,"Anxa1-207",2.08616531500263e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
2.82804208933494e-21,3.16101695878044,0.933,0.164,2.17346346733747e-16,"Npc2-201",2.17346346733747e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.58787460203844e-21,2.03682575747326,0.7,0.048,2.75742514665062e-16,"Tpbpb-201",2.75742514665062e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.7834847692726e-21,3.72755167401202,0.667,0.048,2.90775938457677e-16,"Dot1l-201",2.90775938457677e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
3.79138443172365e-21,4.05794248901623,0.567,0.024,2.91383059115689e-16,"Rftn1-201",2.91383059115689e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
4.45761341393282e-21,2.77578974902177,0.567,0.024,3.42585421314393e-16,"Rtn3-203",3.42585421314393e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
5.52903211255449e-21,3.24299304981926,0.567,0.024,4.24928233978262e-16,"Icam1-201",4.24928233978262e-16,"Up","Isoform","Neutrophil-like Erythroid Cells","E19.5Semi-AllovsE12.5Semi-Allo"
